StoryID,StoryTitle,SentenceID,Word,POS Tag,Character Named Entity Tagset
0,anak_ririh,0,Pan,PropN,B-PNAME
0,anak_ririh,0,Karsa,PropN,I-PNAME
0,anak_ririh,0,ajaka,Prep,O
0,anak_ririh,0,pianakne,Verb,B-OBJ
0,anak_ririh,0,muani,Noun,I-OBJ
0,anak_ririh,0,nanggap,Noun,O
0,anak_ririh,0,upah,Part,O
0,anak_ririh,0,ngae,Verb,O
0,anak_ririh,0,semer,Noun,O
0,anak_ririh,0,di,Prep,O
0,anak_ririh,0,sisin,Noun,O
0,anak_ririh,0,rurunge,Part,O
0,anak_ririh,0,gede,Adj,O
0,anak_ririh,0,.,Part,O
0,anak_ririh,1,Uli,Prep,O
0,anak_ririh,1,semeng,Noun,O
0,anak_ririh,1,maka,Noun,O
0,anak_ririh,1,sanja,Noun,O
0,anak_ririh,1,ia,Pronoun,O
0,anak_ririh,1,ajaka,Prep,O
0,anak_ririh,1,dadua,Num,O
0,anak_ririh,1,tusing,Adj,O
0,anak_ririh,1,mareren,Adj,O
0,anak_ririh,1,magae,Verb,O
0,anak_ririh,1,sajawaning,Noun,O
0,anak_ririh,1,di,Prep,O
0,anak_ririh,1,nuju,Noun,O
0,anak_ririh,1,madaarne,Noun,O
0,anak_ririh,1,.,Part,O
0,anak_ririh,2,Kenehne,Noun,O
0,anak_ririh,2,apang,Prep,O
0,anak_ririh,2,gegaene,Verb,O
0,anak_ririh,2,enggal,Noun,O
0,anak_ririh,2,pragat,Part,O
0,anak_ririh,2,tur,Prep,O
0,anak_ririh,2,lantas,Adj,O
0,anak_ririh,2,nampi,Verb,O
0,anak_ririh,2,upahne,Noun,O
0,anak_ririh,2,.,Part,O
0,anak_ririh,3,Telung,Noun,O
0,anak_ririh,3,dina,Part,O
0,anak_ririh,3,ia,Pronoun,O
0,anak_ririh,3,magae,Verb,O
0,anak_ririh,3,tan,Adj,O
0,anak_ririh,3,parerenan,Verb,O
0,anak_ririh,3,semere,Noun,O
0,anak_ririh,3,suba,Adj,O
0,anak_ririh,3,dalem,Part,O
0,anak_ririh,3,ngantiang,Verb,O
0,anak_ririh,3,pragat,Noun,O
0,anak_ririh,3,.,Part,O
0,anak_ririh,4,Kendelne,Det,O
0,anak_ririh,4,tara,PropN,O
0,anak_ririh,4,bakat,PropN,O
0,anak_ririh,4,ban,PropN,O
0,anak_ririh,4,nuturang,Verb,O
0,anak_ririh,4,.,Part,O
0,anak_ririh,5,Buin,Noun,O
0,anak_ririh,5,awai,Part,O
0,anak_ririh,5,magae,Verb,O
0,anak_ririh,5,pedas,Noun,O
0,anak_ririh,5,ia,Pronoun,O
0,anak_ririh,5,bakal,Verb,O
0,anak_ririh,5,nampi,Verb,O
0,anak_ririh,5,upah,Part,O
0,anak_ririh,5,liu,Num,O
0,anak_ririh,5,.,Part,O
0,anak_ririh,6,Tan,Noun,O
0,anak_ririh,6,critanan,Part,O
0,anak_ririh,6,manine,Noun,O
0,anak_ririh,6,semeng,Part,O
0,anak_ririh,6,semere,Pronoun,O
0,anak_ririh,6,lakar,Verb,O
0,anak_ririh,6,katampiang,Verb,O
0,anak_ririh,6,teken,Prep,O
0,anak_ririh,6,ane,Prep,O
0,anak_ririh,6,mupahang,Noun,O
0,anak_ririh,6,.,Part,O
0,anak_ririh,7,Petengne,Noun,O
0,anak_ririh,7,saget,Noun,O
0,anak_ririh,7,ujan,Part,O
0,anak_ririh,7,bales,Adj,O
0,anak_ririh,7,pesan,Adj,O
0,anak_ririh,7,madulurang,Verb,O
0,anak_ririh,7,angin,Noun,O
0,anak_ririh,7,.,Part,O
